datetime,city_code,district_code,district_name_ko,station_id,air_temp,wind_speed,humidity,solar_radiation,source_type,source_detail
2026-04-19T05:00:00,busan,2647,연제구,159,13.8,2.7,62.9,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T05:00:00,busan,2650,수영구,159,14.0,2.6,61.0,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T05:00:00,busan,2653,사상구,296,11.7,1.8,76.1,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T05:00:00,busan,2671,기장군,159,12.5,2.8,70.8,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2611,중구,159,14.0,2.6,49.2,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2614,서구,159,12.6,2.7,58.1,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2617,동구,159,13.5,2.6,51.3,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2620,영도구,159,13.0,2.7,54.8,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2623,부산진구,159,13.1,2.7,54.2,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2626,동래구,159,13.4,2.7,52.6,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2629,남구,159,13.3,2.7,54.2,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2632,북구,296,9.8,1.6,75.5,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2635,해운대구,159,12.5,2.7,58.3,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2638,사하구,159,13.0,2.7,54.1,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2641,금정구,159,12.4,2.8,58.4,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2644,강서구,296,9.7,1.6,76.2,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2647,연제구,159,13.3,2.7,53.4,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2650,수영구,159,13.5,2.6,51.5,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2653,사상구,296,11.1,1.8,66.8,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T06:00:00,busan,2671,기장군,159,12.0,2.8,61.2,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2611,중구,159,14.2,2.3,39.5,4.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2614,서구,159,12.8,2.4,48.4,4.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2617,동구,159,13.7,2.3,41.5,4.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2620,영도구,159,13.2,2.4,45.0,4.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2623,부산진구,159,13.3,2.4,44.5,4.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2626,동래구,159,13.6,2.4,42.9,4.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2629,남구,159,13.5,2.4,44.5,4.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2632,북구,296,10.1,1.3,65.7,4.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2635,해운대구,159,12.7,2.4,48.6,4.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2638,사하구,159,13.2,2.4,44.4,4.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2641,금정구,159,12.6,2.5,48.7,4.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2644,강서구,296,10.0,1.4,66.5,4.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2647,연제구,159,13.5,2.4,43.7,4.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2650,수영구,159,13.7,2.3,41.7,4.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2653,사상구,296,11.4,1.6,57.1,4.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T07:00:00,busan,2671,기장군,159,12.2,2.5,51.5,4.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2611,중구,159,16.0,2.4,54.5,47.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2614,서구,159,14.6,2.5,63.4,46.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2617,동구,159,15.5,2.4,56.5,47.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2620,영도구,159,15.0,2.5,60.0,46.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2623,부산진구,159,15.1,2.5,59.5,46.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2626,동래구,159,15.4,2.5,57.9,46.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2629,남구,159,15.3,2.5,59.5,46.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2632,북구,296,12.8,1.6,77.8,46.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2635,해운대구,159,14.5,2.5,63.6,45.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2638,사하구,159,15.0,2.5,59.4,46.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2641,금정구,159,14.4,2.6,63.7,45.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2644,강서구,296,12.7,1.7,78.6,46.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2647,연제구,159,15.3,2.5,58.7,46.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2650,수영구,159,15.5,2.4,56.7,46.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2653,사상구,296,13.8,1.9,70.1,47.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T08:00:00,busan,2671,기장군,159,14.0,2.6,66.5,45.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2611,중구,159,18.5,3.3,41.8,179.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2614,서구,159,17.1,3.4,50.8,174.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2617,동구,159,18.0,3.3,43.9,178.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2620,영도구,159,17.5,3.4,47.4,175.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2623,부산진구,159,17.6,3.4,46.8,176.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2626,동래구,159,17.9,3.3,45.2,177.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2629,남구,159,17.8,3.3,46.8,176.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2632,북구,296,16.3,2.4,59.2,185.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2635,해운대구,159,17.0,3.5,51.0,173.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2638,사하구,159,17.5,3.4,46.7,176.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2641,금정구,159,16.9,3.5,51.1,173.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2644,강서구,296,16.2,2.4,60.0,185.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2647,연제구,159,17.8,3.3,46.0,176.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2650,수영구,159,18.0,3.3,44.1,178.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2653,사상구,296,17.0,2.7,53.3,184.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T09:00:00,busan,2671,기장군,159,16.5,3.5,53.9,172.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2611,중구,159,20.6,3.7,38.6,383.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2614,서구,159,19.2,3.8,47.4,372.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2617,동구,159,20.1,3.7,40.6,380.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2620,영도구,159,19.6,3.8,44.0,376.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2623,부산진구,159,19.7,3.8,43.5,377.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2626,동래구,159,20.0,3.7,41.9,379.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2629,남구,159,19.9,3.7,43.5,377.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2632,북구,296,18.6,3.0,53.5,372.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2635,해운대구,159,19.1,3.8,47.6,372.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2638,사하구,159,19.6,3.8,43.4,377.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2641,금정구,159,19.0,3.9,47.7,371.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2644,강서구,296,18.5,3.0,54.3,370.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2647,연제구,159,19.9,3.8,42.7,378.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2650,수영구,159,20.1,3.7,40.8,380.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2653,사상구,296,19.3,3.2,48.3,376.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T10:00:00,busan,2671,기장군,159,18.6,3.9,50.5,368.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2611,중구,159,21.9,4.2,46.5,664.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2614,서구,159,20.5,4.3,55.2,645.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2617,동구,159,21.4,4.2,48.5,658.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2620,영도구,159,20.9,4.3,51.9,651.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2623,부산진구,159,21.0,4.3,51.3,652.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2626,동래구,159,21.3,4.2,49.8,656.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2629,남구,159,21.2,4.2,51.3,653.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2632,북구,296,20.6,3.5,57.5,670.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2635,해운대구,159,20.4,4.4,55.4,643.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2638,사하구,159,20.9,4.3,51.2,652.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2641,금정구,159,20.3,4.4,55.5,643.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2644,강서구,296,20.5,3.5,58.2,669.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2647,연제구,159,21.2,4.2,50.6,654.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2650,수영구,159,21.4,4.2,48.7,658.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2653,사상구,296,21.1,3.7,53.5,670.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T11:00:00,busan,2671,기장군,159,19.9,4.4,58.3,637.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2611,중구,159,21.6,4.2,35.8,740.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2614,서구,159,20.2,4.4,44.4,719.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2617,동구,159,21.1,4.3,37.8,735.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2620,영도구,159,20.6,4.4,41.2,726.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2623,부산진구,159,20.7,4.4,40.6,728.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2626,동래구,159,21.0,4.3,39.1,732.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2629,남구,159,20.9,4.3,40.6,729.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2632,북구,296,20.7,3.9,43.7,721.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2635,해운대구,159,20.1,4.5,44.6,718.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2638,사하구,159,20.6,4.4,40.5,727.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2641,금정구,159,20.0,4.5,44.7,717.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2644,강서구,296,20.6,3.9,44.5,720.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2647,연제구,159,20.9,4.3,39.9,730.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2650,수영구,159,21.1,4.3,38.0,735.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2653,사상구,296,21.1,4.0,40.6,729.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T12:00:00,busan,2671,기장군,159,19.6,4.5,47.5,711.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2611,중구,159,20.7,3.9,40.6,649.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2614,서구,159,19.3,4.1,49.2,631.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2617,동구,159,20.2,4.0,42.6,644.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2620,영도구,159,19.7,4.1,46.0,636.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2623,부산진구,159,19.8,4.1,45.4,638.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2626,동래구,159,20.1,4.0,43.9,641.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2629,남구,159,20.0,4.0,45.4,639.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2632,북구,296,20.2,3.6,47.4,664.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2635,해운대구,159,19.2,4.2,49.4,629.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2638,사하구,159,19.7,4.1,45.4,638.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2641,금정구,159,19.1,4.2,49.5,629.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2644,강서구,296,20.1,3.6,48.2,663.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2647,연제구,159,20.0,4.0,44.7,640.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2650,수영구,159,20.2,4.0,42.8,644.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2653,사상구,296,20.4,3.7,44.7,661.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T13:00:00,busan,2671,기장군,159,18.7,4.3,52.2,623.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2611,중구,159,19.5,4.7,49.5,448.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2614,서구,159,18.1,4.9,58.2,435.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2617,동구,159,19.0,4.8,51.5,444.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2620,영도구,159,18.5,4.9,55.0,439.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2623,부산진구,159,18.6,4.9,54.4,440.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2626,동래구,159,18.9,4.8,52.9,443.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2629,남구,159,18.8,4.8,54.4,441.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2632,북구,296,19.1,4.4,55.8,431.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2635,해운대구,159,18.0,5.0,58.4,434.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2638,사하구,159,18.5,4.9,54.3,440.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2641,금정구,159,17.9,5.0,58.5,434.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2644,강서구,296,19.0,4.4,56.5,430.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2647,연제구,159,18.8,4.8,53.6,442.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2650,수영구,159,19.0,4.8,51.7,444.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2653,사상구,296,19.3,4.4,53.2,437.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T14:00:00,busan,2671,기장군,159,17.5,5.1,61.2,430.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2611,중구,159,19.7,4.0,35.6,250.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2614,서구,159,18.3,4.2,44.4,243.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2617,동구,159,19.2,4.1,37.7,248.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2620,영도구,159,18.7,4.2,41.1,245.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2623,부산진구,159,18.8,4.2,40.6,246.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2626,동래구,159,19.1,4.1,39.0,247.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2629,남구,159,19.0,4.1,40.6,246.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2632,북구,296,19.3,4.0,41.8,252.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2635,해운대구,159,18.2,4.3,44.6,242.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2638,사하구,159,18.7,4.2,40.5,246.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2641,금정구,159,18.1,4.3,44.7,242.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2644,강서구,296,19.2,4.0,42.6,251.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2647,연제구,159,19.0,4.1,39.8,247.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2650,수영구,159,19.2,4.1,37.9,248.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2653,사상구,296,19.5,4.0,39.3,252.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T15:00:00,busan,2671,기장군,159,17.7,4.4,47.4,240.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2611,중구,159,19.7,4.3,45.3,117.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2614,서구,159,18.3,4.5,54.4,113.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2617,동구,159,19.2,4.4,47.4,116.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2620,영도구,159,18.7,4.5,51.0,114.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2623,부산진구,159,18.8,4.5,50.4,115.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2626,동래구,159,19.1,4.4,48.8,115.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2629,남구,159,19.0,4.4,50.4,115.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2632,북구,296,19.4,4.0,51.2,118.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2635,해운대구,159,18.2,4.6,54.6,113.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2638,사하구,159,18.7,4.5,50.3,115.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2641,금정구,159,18.1,4.6,54.7,113.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2644,강서구,296,19.3,4.1,52.0,117.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2647,연제구,159,19.0,4.4,49.6,115.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2650,수영구,159,19.2,4.4,47.6,116.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2653,사상구,296,19.6,4.1,48.7,118.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T16:00:00,busan,2671,기장군,159,17.7,4.7,57.5,112.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2611,중구,159,19.1,3.9,46.5,27.4,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2614,서구,159,17.7,4.1,55.6,26.6,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2617,동구,159,18.6,4.0,48.6,27.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2620,영도구,159,18.1,4.1,52.2,26.8,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2623,부산진구,159,18.2,4.1,51.6,26.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2626,동래구,159,18.5,4.0,50.0,27.1,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2629,남구,159,18.4,4.0,51.6,26.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2632,북구,296,18.7,3.7,53.1,26.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2635,해운대구,159,17.6,4.2,55.8,26.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2638,사하구,159,18.1,4.1,51.5,26.9,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2641,금정구,159,17.5,4.2,55.9,26.5,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2644,강서구,296,18.6,3.8,53.9,26.7,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2647,연제구,159,18.4,4.0,50.8,27.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2650,수영구,159,18.6,4.0,48.8,27.2,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2653,사상구,296,18.9,3.8,50.4,27.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T17:00:00,busan,2671,기장군,159,17.1,4.3,58.7,26.3,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T18:00:00,busan,2611,중구,159,17.6,3.5,42.6,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T18:00:00,busan,2614,서구,159,16.2,3.7,51.7,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
2026-04-19T18:00:00,busan,2617,동구,159,17.1,3.6,44.7,0.0,forecast,KMA 부산 시예보 + 구별 실측 편차 보정
